,has_remod,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,House Style_2Story,House Style_Split,Central Air_Y,Bedroom AbvGr_1,Bedroom AbvGr_2,Bedroom AbvGr_3,Bedroom AbvGr_>=4,TotRms AbvGrd_6,TotRms AbvGrd_7,TotRms AbvGrd_<=4,TotRms AbvGrd_>=8,Mo Sold_spring,Mo Sold_summer,Mo Sold_winter,Yr Sold_2007,Yr Sold_2008,Yr Sold_2009,Yr Sold_2010,total_baths_1,total_baths_2,total_baths_>=3,lot_area_frontage,Mas Vnr Area,Total Bsmt SF,Gr Liv Area,Garage Area,outdoor_SF,age_since_remodel,age_since_built,Heating QC,house_exter_score,fireplace_score,garage_basement_score,kitchen_score,SalePrice
999,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,417000.0,62.0,675.0,1388,317.0,442,29,29,3,72,0,49.0,3,157500
1000,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,,0.0,1617.0,1867,303.0,618,16,54,5,70,12,81.0,3,190000
1001,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,414660.0,0.0,1145.0,1301,440.0,0,59,85,3,60,0,12.25,2,100000
1002,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,704000.0,425.0,1251.0,1251,461.0,116,42,42,3,72,8,0.0,3,160000
1003,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,698035.0,68.0,1431.0,1444,577.0,184,8,7,5,84,0,0.0,4,203000
1004,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,,336.0,1453.0,2810,750.0,500,17,17,5,91,5,0.0,4,302000
1005,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,400600.0,0.0,923.0,923,264.0,80,30,30,3,66,3,0.0,3,143000
1006,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1070916.0,0.0,1028.0,2452,683.0,258,8,9,5,91,3,20.25,4,267000
1007,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,,0.0,0.0,1224,530.0,0,43,43,3,54,0,5.4289000000000005,6,103000
1008,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,144000.0,443.0,1237.0,1337,405.0,199,8,8,5,77,0,20.25,3,153500
1009,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,,0.0,1390.0,1701,611.0,0,26,32,3,60,6,20.25,3,171000
1010,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,539834.0,0.0,1093.0,1669,288.0,0,56,82,3,54,0,36.0,3,107000
1011,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,547800.0,86.0,952.0,952,288.0,0,39,39,4,72,0,49.0,3,128500
1012,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,703440.0,0.0,922.0,922,308.0,34,50,50,3,60,0,49.0,3,116000
1013,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1392000.0,0.0,1126.0,1126,484.0,336,29,29,2,60,4,0.0,3,160000
1014,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,197730.0,0.0,1280.0,1280,506.0,226,16,16,5,91,0,0.0,4,180000
1015,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,522720.0,32.0,914.0,914,368.0,120,5,37,5,60,0,0.0,5,133000
1016,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,547560.0,200.0,1288.0,1368,784.0,48,9,9,4,84,0,5.0625,6,215000
1017,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,,0.0,771.0,1494,213.0,224,59,67,2,78,8,49.0,4,177500
1018,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,806512.0,248.0,1524.0,1534,484.0,214,1,1,4,91,4,20.25,4,215000
1019,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,312120.0,0.0,952.0,1582,250.0,189,59,71,3,66,4,36.0,3,150000
1020,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1113840.0,0.0,1673.0,3222,594.0,367,20,20,4,72,6,5.4289000000000005,4,320000
1021,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1000400.0,180.0,1516.0,1516,472.0,152,45,45,3,72,0,0.0,3,167000
1022,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,453750.0,0.0,0.0,1032,260.0,0,56,71,3,72,3,49.0,3,125000
1023,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1257115.0,0.0,448.0,1588,0.0,0,16,59,4,24,0,0.0,3,65000
1024,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1151025.0,0.0,1316.0,1316,440.0,20,0,0,5,84,4,20.25,4,200141
1025,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,847025.0,,1528.0,1528,480.0,228,0,0,5,84,3,12.25,4,235876
1026,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,433000.0,0.0,760.0,2168,576.0,627,16,109,5,66,0,12.25,4,123000
1027,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1014750.0,41.0,806.0,1422,288.0,0,55,55,3,50,3,49.0,3,137500
1028,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,484200.0,0.0,990.0,990,0.0,0,12,13,5,54,0,0.0,3,123600
1029,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,727272.0,101.0,1088.0,1324,440.0,138,41,41,5,66,3,0.0,3,160000
1030,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,,0.0,924.0,1690,463.0,148,7,7,5,66,3,0.0,3,181000
1031,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,403515.0,0.0,825.0,825,720.0,190,13,53,3,84,0,0.0,3,125000
1032,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,912600.0,0.0,727.0,1556,441.0,0,41,41,5,72,0,12.25,3,154000
1033,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,959114.0,0.0,1152.0,1797,616.0,474,16,17,5,88,2,20.25,4,231000
1034,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,549250.0,0.0,1056.0,1056,304.0,85,42,42,5,66,2,49.0,3,142000
1035,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2065500.0,0.0,1107.0,3608,840.0,670,13,114,5,152,6,9.0,5,475000
1036,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,235668.0,473.0,1573.0,1778,495.0,329,0,1,5,91,4,20.25,5,375000
1037,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,735000.0,0.0,864.0,864,0.0,0,39,39,3,54,1,0.0,3,115000
1038,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,465000.0,0.0,1221.0,1221,400.0,113,4,5,5,84,0,0.0,4,185000
1039,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,622604.0,0.0,660.0,865,216.0,0,12,87,3,84,4,49.0,3,108500
1040,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,61056.0,0.0,600.0,1223,480.0,166,1,1,5,84,0,0.0,4,147400
1041,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,131880.0,218.0,691.0,1452,506.0,34,10,10,5,84,0,12.25,4,156000
1042,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,,0.0,880.0,1308,400.0,0,30,93,4,55,0,6.25,3,120000
1043,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,593774.0,0.0,384.0,1374,400.0,0,5,5,5,84,0,20.25,4,167000
1044,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,136826.0,14.0,1346.0,1504,437.0,176,2,3,5,84,4,20.25,4,191000
1045,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,496832.0,0.0,384.0,1384,390.0,0,10,10,4,66,3,20.25,3,161500
1046,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,853860.0,0.0,1204.0,1411,310.0,360,32,52,3,66,3,0.0,3,130000
1047,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,678400.0,0.0,970.0,970,624.0,216,44,44,3,66,0,12.25,3,132500
1048,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,,0.0,864.0,904,912.0,143,38,38,5,91,0,5.4289000000000005,4,144000
1049,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,,0.0,0.0,2233,579.0,0,28,28,3,66,0,25.0,6,141000
1050,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,432000.0,0.0,385.0,875,728.0,352,1,35,4,84,0,12.25,4,117000
1051,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,406800.0,0.0,520.0,754,0.0,53,24,71,4,70,0,0.0,3,84500
1052,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,,0.0,1364.0,1663,529.0,361,14,54,5,60,8,20.25,4,256000
1053,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,637000.0,0.0,925.0,925,429.0,0,44,44,5,66,0,49.0,3,117500
1054,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1248000.0,0.0,728.0,1308,256.0,70,59,69,5,96,6,49.0,3,160000
1055,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1148175.0,0.0,1240.0,1375,323.0,0,9,51,4,60,4,49.0,3,187000
1056,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1570470.0,280.0,1317.0,2385,818.0,420,4,4,5,91,4,9.0,4,350000
1057,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,540000.0,0.0,896.0,1792,480.0,45,34,34,3,60,0,12.25,6,133000
1058,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1437765.0,554.0,2418.0,2464,650.0,436,1,1,5,91,5,9.0,5,417500
1059,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,185385.0,130.0,1386.0,1569,660.0,163,2,2,5,84,3,0.0,4,175900
1060,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,918372.0,242.0,1555.0,1680,1138.0,209,0,0,5,112,4,9.0,5,323262
1061,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,549250.0,0.0,1337.0,1337,531.0,39,4,4,5,84,0,0.0,4,185000
1062,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,513000.0,0.0,816.0,816,240.0,228,56,72,5,84,2,49.0,3,129800
1063,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1157290.0,226.0,1541.0,1541,532.0,70,5,5,5,84,4,0.0,4,220000
1064,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,312120.0,0.0,884.0,1573,240.0,120,14,74,5,66,0,49.0,4,133000
1065,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,648000.0,0.0,832.0,1461,384.0,204,13,60,3,66,0,49.0,3,133500
1066,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,,0.0,1958.0,2048,776.0,0,34,34,3,66,0,12.25,6,170000
1067,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,,0.0,903.0,1642,392.0,374,13,14,4,66,3,0.0,3,168000
1068,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,633600.0,0.0,738.0,1470,624.0,0,16,88,5,78,0,12.25,3,140750
1069,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,450000.0,0.0,938.0,2299,482.0,218,4,8,5,66,3,20.25,3,204000
1070,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,,180.0,884.0,2035,434.0,192,9,9,5,84,4,20.25,4,222500
1071,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,704145.0,0.0,925.0,999,300.0,222,44,44,3,60,0,49.0,3,134500
1072,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,197055.0,0.0,1378.0,1378,540.0,216,3,3,5,91,4,20.25,4,214000
1073,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,507000.0,0.0,793.0,1118,410.0,271,56,67,3,72,4,12.25,3,119900
1074,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1113936.0,270.0,1440.0,1440,0.0,0,53,53,3,48,0,0.0,4,118000
1075,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,490000.0,45.0,1010.0,1134,254.0,16,5,47,5,72,0,0.0,3,135000
1076,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,835392.0,0.0,833.0,1848,370.0,220,8,85,4,78,4,12.25,4,207000
1077,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,504000.0,0.0,1181.0,1694,576.0,342,58,83,2,66,4,12.25,3,136500
1078,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,300000.0,0.0,901.0,901,281.0,0,8,54,5,66,0,36.0,3,107900
1079,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,,0.0,861.0,1409,528.0,225,57,69,4,66,4,12.25,3,126000
1080,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,4479570.0,112.0,1080.0,1656,528.0,272,50,50,2,66,8,20.25,3,215000
1081,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1197504.0,272.0,1682.0,2332,846.0,330,0,1,5,120,5,9.0,5,426000
1082,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,768000.0,0.0,1113.0,1113,264.0,80,2,59,4,84,4,49.0,4,147000
1083,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,548736.0,0.0,816.0,1232,440.0,0,9,93,5,98,4,12.25,4,147500
1084,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1499472.0,480.0,1950.0,1950,706.0,363,1,1,5,112,4,9.0,5,383000
1085,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,832000.0,102.0,1845.0,1872,604.0,236,18,18,4,72,3,20.25,3,241500
1086,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,980532.0,0.0,676.0,1264,400.0,424,13,94,5,72,0,12.25,3,147500
1087,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1367843.0,130.0,1168.0,2500,683.0,224,3,3,5,91,4,9.0,5,355000
1088,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,306500.0,0.0,784.0,784,0.0,0,58,84,4,66,0,0.0,4,109500
1089,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,296250.0,0.0,0.0,612,308.0,0,59,69,2,42,0,36.0,3,45000
1090,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,,0.0,1032.0,2403,349.0,56,60,70,5,98,6,49.0,3,244400
1091,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,768000.0,238.0,1416.0,1644,418.0,110,56,56,3,66,8,20.25,3,167000
1092,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,530270.0,214.0,860.0,1729,542.0,449,5,5,5,84,0,20.25,4,200000
1093,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,261000.0,0.0,830.0,879,180.0,108,56,70,4,48,0,49.0,3,80000
1094,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,490320.0,0.0,864.0,864,572.0,0,16,51,3,72,0,12.25,3,115000
1095,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,648000.0,74.0,1196.0,1196,297.0,44,52,52,4,66,4,0.0,3,139000
1096,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,580456.0,203.0,672.0,1400,440.0,0,28,28,3,78,3,20.25,3,149500
1097,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,545040.0,0.0,755.0,1510,296.0,120,59,69,3,54,4,16.0,3,108000
1098,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,648000.0,0.0,0.0,1294,0.0,334,8,108,3,66,0,0.0,6,106250
1099,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,633144.0,0.0,1240.0,1240,826.0,233,1,1,5,84,0,0.0,4,194000
1100,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,637000.0,51.0,988.0,988,624.0,0,44,44,5,54,0,12.25,3,129500
1101,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,546084.0,0.0,1560.0,1560,792.0,0,39,39,3,60,0,5.4289000000000005,6,126000
1102,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,823690.0,0.0,1078.0,1368,195.0,41,59,59,3,60,0,0.0,3,120000
1103,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,588000.0,109.0,1473.0,1484,606.0,35,5,6,5,84,0,0.0,4,213000
1104,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,154960.0,0.0,1226.0,1226,484.0,211,26,26,3,91,2,20.25,4,190000
1105,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,,112.0,1160.0,1169,402.0,170,12,13,4,72,3,20.25,3,183500
1106,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,938370.0,364.0,725.0,1651,276.0,671,8,44,3,72,6,49.0,3,172000
1107,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,594759.0,0.0,816.0,816,288.0,0,51,71,5,60,4,25.0,3,100000
1108,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,939930.0,212.0,1564.0,1564,814.0,24,1,1,5,91,0,0.0,4,218836
1109,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,648000.0,0.0,482.0,1912,672.0,25,8,103,5,78,3,16.0,6,163000
1110,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,645224.0,0.0,1510.0,1525,534.0,118,1,1,5,84,4,0.0,4,206580
1111,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,549965.0,0.0,728.0,1456,390.0,24,0,1,5,77,4,20.25,4,163990
1112,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,451080.0,0.0,396.0,1330,390.0,72,2,96,4,78,0,49.0,3,116500
1113,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,,0.0,840.0,1720,400.0,186,5,6,5,84,4,20.25,4,188000
1114,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,,87.0,793.0,1280,432.0,180,41,41,5,66,3,20.25,3,175000
1115,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,180120.0,0.0,1166.0,1179,480.0,243,19,19,4,91,0,0.0,3,182000
1116,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,418680.0,0.0,850.0,960,576.0,0,27,81,3,96,0,0.0,3,103000
1117,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,,705.0,2633.0,2633,804.0,454,5,6,5,120,8,0.0,5,466500
1118,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,609840.0,0.0,988.0,988,297.0,156,11,50,3,98,0,49.0,4,149500
1119,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,55296.0,0.0,1061.0,1055,319.0,140,29,29,3,84,0,49.0,3,142500
1120,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,390042.0,0.0,1290.0,1422,352.0,0,57,81,3,60,0,49.0,3,136500
1121,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,0.0,630.0,1320,484.0,48,12,13,5,66,0,12.25,3,137000
1122,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,798840.0,102.0,1675.0,1688,528.0,189,20,20,5,91,5,0.0,5,226500
1123,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,864960.0,0.0,1300.0,1341,506.0,192,20,20,4,72,1,12.25,4,171500
1124,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,592900.0,0.0,911.0,954,576.0,0,30,30,4,60,0,12.25,3,132500
1125,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,,340.0,0.0,1040,400.0,0,56,57,2,42,0,12.25,6,87500
1126,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,841034.0,513.0,858.0,1789,546.0,0,7,7,5,72,3,20.25,3,223000
1127,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,672000.0,237.0,1319.0,1537,462.0,36,3,46,3,120,4,0.0,4,174000
1128,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1311380.0,0.0,884.0,884,270.0,195,15,55,5,66,0,81.0,3,142000
1129,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,908496.0,0.0,1489.0,1489,776.0,140,0,0,5,91,4,0.0,4,232600
1130,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,790920.0,99.0,1040.0,1309,484.0,265,7,32,2,72,2,0.0,4,181000
1131,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,166488.0,0.0,942.0,2521,576.0,748,33,33,4,60,4,20.25,3,151400
1132,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1119944.0,248.0,1626.0,1634,866.0,44,1,1,5,91,4,0.0,4,250000
1133,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,833680.0,42.0,980.0,1714,496.0,294,22,22,3,72,3,12.25,3,196500
1134,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1012500.0,0.0,819.0,2454,576.0,148,20,128,3,105,4,12.25,3,185000
1135,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,675000.0,200.0,1216.0,1216,336.0,0,40,40,3,66,0,49.0,3,113000
1136,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,485340.0,0.0,1419.0,1419,567.0,140,0,0,5,98,4,0.0,4,392000
1137,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,329000.0,250.0,945.0,980,0.0,0,31,31,3,66,0,0.0,0,127500
1138,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,50808.0,216.0,756.0,1573,440.0,32,7,7,5,77,0,12.25,4,177000
1139,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,903125.0,353.0,1158.0,2443,744.0,320,3,3,5,77,4,0.0,4,265000
1140,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,891778.0,0.0,1220.0,2362,1105.0,291,9,9,5,104,6,0.0,4,312500
1141,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1012500.0,0.0,1237.0,2775,880.0,607,8,115,4,190,4,16.0,4,325000
1142,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,,115.0,2014.0,2014,864.0,462,29,29,4,128,8,0.0,4,275000
1143,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,815900.0,290.0,1203.0,2520,721.0,338,12,12,5,84,3,0.0,4,290000
