,has_remod,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,House Style_2Story,House Style_Split,Central Air_Y,Bedroom AbvGr_1,Bedroom AbvGr_2,Bedroom AbvGr_3,Bedroom AbvGr_>=4,TotRms AbvGrd_6,TotRms AbvGrd_7,TotRms AbvGrd_<=4,TotRms AbvGrd_>=8,Mo Sold_spring,Mo Sold_summer,Mo Sold_winter,Yr Sold_2007,Yr Sold_2008,Yr Sold_2009,Yr Sold_2010,total_baths_1,total_baths_2,total_baths_>=3,lot_area_frontage,Mas Vnr Area,Total Bsmt SF,Gr Liv Area,Garage Area,outdoor_SF,age_since_remodel,age_since_built,Heating QC,house_exter_score,fireplace_score,garage_basement_score,kitchen_score,SalePrice
925,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,431750.0,0.0,1072.0,1072.0,1184.0,0.0,59.0,84.0,3.0,50.0,0.0,1.44,3.0,126500
926,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,634880.0,0.0,864.0,864.0,576.0,216.0,36.0,36.0,3.0,54.0,0.0,12.25,3.0,111250
927,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,634880.0,72.0,969.0,2285.0,648.0,56.0,7.0,7.0,5.0,91.0,3.0,9.0,4.0,248000
928,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,523710.0,0.0,1117.0,1117.0,264.0,0.0,45.0,45.0,5.0,60.0,0.0,49.0,3.0,136870
929,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,164095.0,170.0,848.0,848.0,420.0,140.0,3.0,3.0,5.0,77.0,0.0,20.25,4.0,133000
930,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,730944.0,120.0,1048.0,1048.0,286.0,212.0,51.0,51.0,3.0,60.0,0.0,49.0,3.0,135000
931,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,700060.0,72.0,936.0,936.0,288.0,16.0,39.0,39.0,3.0,60.0,0.0,49.0,3.0,111900
932,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,543410.0,0.0,931.0,1283.0,506.0,0.0,28.0,46.0,3.0,84.0,0.0,12.25,3.0,140000
933,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1369600.0,0.0,994.5,1588.0,680.0,59.0,49.0,49.0,3.0,48.0,4.0,20.25,3.0,134432
934,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1123470.0,250.0,1742.0,2042.0,724.0,466.0,0.0,1.0,5.0,120.0,4.0,9.0,5.0,455000
935,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,931040.0,391.0,1165.0,2526.0,844.0,387.0,12.0,12.0,5.0,91.0,3.0,0.0,4.0,290000
936,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,508540.0,0.0,988.0,1873.0,597.0,325.0,8.0,8.0,5.0,84.0,3.0,0.0,4.0,235500
937,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,576000.0,0.0,780.0,1416.0,400.0,24.0,2.0,106.0,5.0,84.0,0.0,12.25,4.0,156500
938,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,634880.0,0.0,953.0,1664.0,460.0,140.0,6.0,6.0,5.0,66.0,3.0,0.0,3.0,172400
939,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1105705.0,0.0,1428.0,1428.0,480.0,120.0,0.0,1.0,5.0,84.0,0.0,20.25,4.0,182000
940,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1664718.0,430.0,1792.0,1792.0,925.0,253.0,0.0,1.0,5.0,112.0,4.0,0.0,4.0,372397
941,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,634880.0,190.0,1077.0,2814.0,614.0,296.0,6.0,13.0,5.0,77.0,3.0,20.25,4.0,260000
942,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,450000.0,0.0,610.0,819.0,0.0,0.0,56.0,87.0,5.0,54.0,0.0,0.0,4.0,72000
943,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,619200.0,0.0,536.0,1344.0,0.0,42.0,58.0,93.0,5.0,24.0,0.0,0.0,6.0,82375
944,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,634880.0,333.0,689.0,2119.0,583.0,104.0,37.0,37.0,3.0,72.0,3.0,0.0,3.0,158000
945,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,431750.0,0.0,672.0,1285.0,240.0,0.0,7.0,60.0,3.0,60.0,0.0,49.0,3.0,127000
946,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,994340.0,177.0,1433.0,1433.0,528.0,544.0,23.0,23.0,5.0,84.0,6.0,0.0,4.0,270000
947,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,973833.0,0.0,1496.0,2132.0,612.0,389.0,0.0,26.0,5.0,112.0,4.0,25.0,4.0,316600
948,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1427488.0,84.0,1019.0,1357.0,312.0,163.0,2.0,49.0,4.0,78.0,4.0,0.0,5.0,177000
949,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1321560.0,234.0,2158.0,2196.0,701.0,154.0,18.0,19.0,4.0,98.0,3.0,0.0,4.0,271900
950,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,634880.0,0.0,264.0,1304.0,336.0,165.0,32.0,32.0,3.0,66.0,4.0,81.0,3.0,115000
951,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,262500.0,0.0,684.0,2358.0,0.0,54.0,21.0,136.0,2.0,91.0,0.0,0.0,3.0,122000
952,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1263080.0,0.0,279.0,2726.0,691.0,280.0,21.0,21.0,4.0,91.0,4.0,30.25,4.0,315000
953,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,730355.0,0.0,939.0,1797.0,639.0,197.0,1.0,1.0,5.0,84.0,0.0,0.0,4.0,213500
954,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,432000.0,0.0,994.5,1040.0,625.0,0.0,56.0,56.0,3.0,72.0,0.0,12.25,3.0,109500
955,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,300000.0,0.0,789.0,789.0,250.0,0.0,58.0,60.0,5.0,60.0,0.0,49.0,3.0,115000
956,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,123352.0,0.0,1143.0,1143.0,588.0,191.0,2.0,2.0,5.0,84.0,4.0,0.0,4.0,176400
957,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,634880.0,0.0,1489.0,1489.0,462.0,0.0,41.0,41.0,4.0,78.0,4.0,0.0,4.0,185750
958,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,661818.0,320.0,1004.0,1852.0,660.0,330.0,8.0,9.0,5.0,91.0,6.0,9.0,4.0,230000
959,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,410240.0,0.0,960.0,960.0,0.0,0.0,52.0,52.0,5.0,54.0,0.0,0.0,3.0,90000
960,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,19996631.0,796.0,6110.0,5642.0,1418.0,506.0,0.0,0.0,5.0,120.0,12.0,20.25,5.0,160000
961,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,391176.0,0.0,768.0,768.0,624.0,104.0,37.0,37.0,5.0,84.0,0.0,12.25,3.0,129500
962,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,730944.0,0.0,1124.0,1124.0,353.0,353.0,12.0,50.0,5.0,72.0,3.0,81.0,3.0,153000
963,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,90000.0,76.0,612.0,1224.0,528.0,234.0,0.0,0.0,5.0,77.0,0.0,0.0,4.0,173733
964,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,472500.0,0.0,1100.0,1100.0,0.0,136.0,0.0,1.0,5.0,66.0,0.0,0.0,3.0,146000
965,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2083200.0,340.0,782.0,1556.0,470.0,0.0,60.0,61.0,3.0,84.0,4.0,12.25,3.0,172500
966,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,634880.0,0.0,1244.0,1356.0,528.0,1424.0,30.0,30.0,3.0,72.0,3.0,20.25,3.0,188000
967,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,768000.0,0.0,1262.0,1262.0,460.0,298.0,31.0,31.0,5.0,84.0,3.0,0.0,3.0,181500
968,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,458681.0,0.0,799.0,1661.0,550.0,219.0,13.0,13.0,5.0,91.0,3.0,0.0,4.0,212000
969,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,852930.0,68.0,945.0,1857.0,482.0,505.0,28.0,28.0,3.0,72.0,3.0,0.0,3.0,188900
970,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,250000.0,0.0,666.0,666.0,0.0,52.0,57.0,61.0,2.0,24.0,0.0,0.0,4.0,64500
971,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,634880.0,288.0,1117.0,1981.0,522.0,440.0,18.0,32.0,5.0,66.0,3.0,20.25,4.0,230000
972,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1205238.0,0.0,901.0,1351.0,576.0,100.0,57.0,82.0,3.0,77.0,4.0,12.25,3.0,122000
973,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,718250.0,0.0,1005.0,1005.0,319.0,288.0,50.0,50.0,5.0,60.0,3.0,49.0,3.0,133500
974,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,626400.0,0.0,1510.0,2792.0,520.0,1027.0,58.0,88.0,5.0,104.0,6.0,9.0,3.0,256000
975,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,109265.0,0.0,550.0,1475.0,336.0,118.0,32.0,32.0,3.0,72.0,3.0,49.0,3.0,129500
976,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,831120.0,320.0,1978.0,1978.0,850.0,213.0,7.0,7.0,5.0,91.0,4.0,0.0,4.0,318000
977,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,676060.0,383.0,1598.0,1606.0,871.0,290.0,3.0,3.0,4.0,91.0,4.0,0.0,4.0,255900
978,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,472500.0,0.0,1158.0,1158.0,0.0,50.0,5.0,5.0,5.0,66.0,0.0,0.0,4.0,143500
979,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1115638.0,240.0,1822.0,1822.0,678.0,119.0,4.0,5.0,5.0,91.0,4.0,0.0,5.0,259000
980,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,634880.0,184.0,1809.0,2259.0,450.0,286.0,54.0,54.0,3.0,77.0,8.0,12.25,4.0,217000
981,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,611590.0,0.0,1065.0,1635.0,440.0,38.0,57.0,84.0,5.0,78.0,4.0,12.25,3.0,210000
982,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,634880.0,76.0,1002.0,1002.0,902.0,0.0,39.0,39.0,3.0,66.0,0.0,12.25,3.0,148500
983,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,620427.0,0.0,616.0,1412.0,432.0,36.0,0.0,1.0,5.0,66.0,4.0,20.25,4.0,156932
984,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,797184.0,0.0,1728.0,1728.0,576.0,0.0,43.0,43.0,3.0,60.0,0.0,12.25,6.0,145000
985,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,432768.0,0.0,1282.0,1290.0,662.0,168.0,2.0,2.0,5.0,84.0,4.0,0.0,4.0,200000
986,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1620255.0,400.0,1994.0,2046.0,878.0,428.0,1.0,2.0,5.0,120.0,8.0,9.0,5.0,450000
987,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,109820.0,894.0,729.0,1471.0,440.0,24.0,10.0,10.0,4.0,66.0,0.0,12.25,3.0,172500
988,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,972000.0,0.0,1522.0,2614.0,624.0,281.0,11.0,34.0,3.0,78.0,3.0,0.0,3.0,240000
989,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1136586.0,0.0,1580.0,2466.0,610.0,373.0,2.0,3.0,5.0,91.0,4.0,0.0,4.0,340000
990,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,651525.0,0.0,1466.0,1466.0,610.0,118.0,2.0,2.0,5.0,91.0,0.0,9.0,4.0,201000
991,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1242720.0,0.0,969.0,969.0,440.0,0.0,32.0,32.0,3.0,66.0,0.0,12.25,3.0,122000
992,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1143807.0,67.0,1529.0,1664.0,663.0,0.0,22.0,29.0,3.0,78.0,3.0,20.25,4.0,213000
993,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,891000.0,0.0,1680.0,1691.0,550.0,67.0,42.0,42.0,3.0,77.0,0.0,16.0,3.0,175000
994,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,432768.0,108.0,1208.0,1208.0,628.0,159.0,0.0,0.0,5.0,84.0,0.0,0.0,4.0,195400
995,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,871875.0,172.0,1052.0,1052.0,668.0,215.0,42.0,42.0,3.0,66.0,1.0,81.0,3.0,113500
996,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,418275.0,0.0,972.0,1577.0,312.0,0.0,56.0,67.0,4.0,66.0,4.0,49.0,2.0,140200
997,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,549250.0,90.0,882.0,909.0,294.0,155.0,38.0,38.0,3.0,66.0,0.0,49.0,3.0,116000
998,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1018776.0,382.0,1838.0,1838.0,682.0,386.0,0.0,1.0,5.0,112.0,4.0,9.0,5.0,359900
999,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,417000.0,62.0,675.0,1388.0,317.0,442.0,29.0,29.0,3.0,72.0,0.0,49.0,3.0,157500
1000,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,634880.0,0.0,1617.0,1867.0,303.0,618.0,16.0,54.0,5.0,70.0,12.0,81.0,3.0,190000
1001,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,414660.0,0.0,1145.0,1301.0,440.0,0.0,59.0,85.0,3.0,60.0,0.0,12.25,2.0,100000
1002,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,704000.0,425.0,1251.0,1251.0,461.0,116.0,42.0,42.0,3.0,72.0,8.0,0.0,3.0,160000
1003,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,698035.0,68.0,1431.0,1444.0,577.0,184.0,8.0,7.0,5.0,84.0,0.0,0.0,4.0,203000
1004,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,634880.0,336.0,1453.0,2810.0,750.0,500.0,17.0,17.0,5.0,91.0,5.0,0.0,4.0,302000
1005,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,400600.0,0.0,923.0,923.0,264.0,80.0,30.0,30.0,3.0,66.0,3.0,0.0,3.0,143000
1006,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1070916.0,0.0,1028.0,2452.0,683.0,258.0,8.0,9.0,5.0,91.0,3.0,20.25,4.0,267000
1007,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,634880.0,0.0,994.5,1224.0,530.0,0.0,43.0,43.0,3.0,54.0,0.0,5.4289000000000005,6.0,103000
1008,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,144000.0,443.0,1237.0,1337.0,405.0,199.0,8.0,8.0,5.0,77.0,0.0,20.25,3.0,153500
1009,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,634880.0,0.0,1390.0,1701.0,611.0,0.0,26.0,32.0,3.0,60.0,6.0,20.25,3.0,171000
